movieId,title,genres
91500,"Hunger Games, The (2012)",Action|Adventure|Drama|Sci-Fi|Thriller
5574,"Transporter, The (2002)",Action|Crime
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
6659,Tremors (1990),Comedy|Horror|Sci-Fi
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
537,Sirens (1994),Drama
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
2729,Lolita (1962),Drama|Romance
3441,Red Dawn (1984),Action|Drama|War
40278,Jarhead (2005),Action|Drama|War
7387,Dawn of the Dead (1978),Action|Drama|Horror
86,White Squall (1996),Action|Adventure|Drama
4029,State and Main (2000),Comedy|Drama
267,Major Payne (1995),Comedy
4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
281,Nobody's Fool (1994),Comedy|Drama|Romance
900,"American in Paris, An (1951)",Musical|Romance
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
1126,Drop Dead Fred (1991),Comedy|Fantasy
1131,Jean de Florette (1986),Drama|Mystery
728,Cold Comfort Farm (1995),Comedy
464,Hard Target (1993),Action|Adventure|Crime|Thriller
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
40629,Pride & Prejudice (2005),Drama|Romance
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
233,Exotica (1994),Drama
1694,"Apostle, The (1997)",Drama
7371,Dogville (2003),Drama|Mystery|Thriller
15,Cutthroat Island (1995),Action|Adventure|Romance
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
3498,Midnight Express (1978),Drama
3545,Cabaret (1972),Drama|Musical
79,"Juror, The (1996)",Drama|Thriller
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
1735,Great Expectations (1998),Drama|Romance
1132,Manon of the Spring (Manon des sources) (1986),Drama
2926,Hairspray (1988),Comedy|Drama
1594,In the Company of Men (1997),Comedy|Drama
3261,Singles (1992),Comedy|Drama|Romance
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
322,Swimming with Sharks (1995),Comedy|Drama
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
2312,Children of a Lesser God (1986),Drama
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
3250,Alive (1993),Drama
2389,Psycho (1998),Crime|Horror|Thriller
4903,In the Bedroom (2001),Drama
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
1665,Bean (1997),Comedy
3979,Little Nicky (2000),Comedy
3524,Arthur (1981),Comedy|Romance
2176,Rope (1948),Crime|Drama|Thriller
3668,Romeo and Juliet (1968),Drama|Romance
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
45728,Clerks II (2006),Comedy
1017,Swiss Family Robinson (1960),Adventure|Children
5881,Solaris (2002),Drama|Romance|Sci-Fi
3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
2112,Grand Canyon (1991),Crime|Drama
7173,Along Came Polly (2004),Comedy|Romance
3993,Quills (2000),Drama|Romance
2690,"Ideal Husband, An (1999)",Comedy|Romance
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
2059,"Parent Trap, The (1998)",Children|Comedy|Romance
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
3359,Breaking Away (1979),Comedy|Drama
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2269,Indecent Proposal (1993),Drama|Romance
5014,I Am Sam (2001),Drama
6595,S.W.A.T. (2003),Action|Thriller
4020,"Gift, The (2000)",Thriller
94,Beautiful Girls (1996),Comedy|Drama|Romance
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller
3505,No Way Out (1987),Drama|Mystery|Thriller
3477,Empire Records (1995),Comedy|Drama
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
1518,Breakdown (1997),Action|Thriller
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
4873,Waking Life (2001),Animation|Drama|Fantasy
6331,Spellbound (2002),Documentary
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi
3983,You Can Count on Me (2000),Drama|Romance
4378,Sexy Beast (2000),Comedy|Crime|Drama
1010,"Love Bug, The (1969)",Children|Comedy
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
6888,Scary Movie 3 (2003),Comedy|Horror
996,Last Man Standing (1996),Action|Crime|Drama|Thriller
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
7347,Secret Window (2004),Mystery|Thriller
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
27831,Layer Cake (2004),Crime|Drama|Thriller
4992,Kate & Leopold (2001),Comedy|Romance
12,Dracula: Dead and Loving It (1995),Comedy|Horror
1251,8 1/2 (8½) (1963),Drama|Fantasy
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
7482,Enter the Dragon (1973),Action|Crime
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
999,2 Days in the Valley (1996),Crime|Film-Noir
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
6662,"Pink Panther, The (1963)",Comedy|Crime
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
96610,Looper (2012),Action|Crime|Sci-Fi
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
482,Killing Zoe (1994),Crime|Drama|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
798,Daylight (1996),Action|Adventure|Drama|Thriller
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2447,Varsity Blues (1999),Comedy|Drama
195,Something to Talk About (1995),Comedy|Drama|Romance
3196,Stalag 17 (1953),Drama|War
2334,"Siege, The (1998)",Action|Thriller
6156,Shanghai Knights (2003),Action|Adventure|Comedy
3155,Anna and the King (1999),Drama|Romance
1845,Zero Effect (1998),Comedy|Mystery|Thriller
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War
450,With Honors (1994),Comedy|Drama
1888,Hope Floats (1998),Comedy|Drama|Romance
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
4036,Shadow of the Vampire (2000),Drama|Horror
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
46,How to Make an American Quilt (1995),Drama|Romance
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
5500,Top Secret! (1984),Comedy
2702,Summer of Sam (1999),Drama
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
5313,"Scorpion King, The (2002)",Action|Adventure|Fantasy
157,Canadian Bacon (1995),Comedy|War
9,Sudden Death (1995),Action
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
3016,Creepshow (1982),Horror
2380,Police Academy 3: Back in Training (1986),Comedy|Crime
6059,"Recruit, The (2003)",Action|Thriller
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller
3152,"Last Picture Show, The (1971)",Drama
5151,40 Days and 40 Nights (2002),Comedy|Romance
3676,Eraserhead (1977),Drama|Horror
2122,Children of the Corn (1984),Horror|Thriller
3451,Guess Who's Coming to Dinner (1967),Drama
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
140,Up Close and Personal (1996),Drama|Romance
8914,Primer (2004),Drama|Sci-Fi
4844,Bandits (2001),Comedy|Crime|Romance
663,Kids in the Hall: Brain Candy (1996),Comedy
5541,Hot Shots! (1991),Action|Comedy|Romance|War
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
3917,Hellraiser (1987),Horror
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
3688,Porky's (1982),Comedy
1927,All Quiet on the Western Front (1930),Action|Drama|War
2153,"Avengers, The (1998)",Action|Adventure
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
971,Cat on a Hot Tin Roof (1958),Drama
55290,Gone Baby Gone (2007),Crime|Drama|Mystery
1290,Some Kind of Wonderful (1987),Drama|Romance
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
4677,Turner & Hooch (1989),Comedy|Crime
48304,Apocalypto (2006),Adventure|Drama|Thriller
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
4054,Save the Last Dance (2001),Drama|Romance
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
3397,"Great Muppet Caper, The (1981)",Children|Comedy
952,Around the World in 80 Days (1956),Adventure|Comedy
1286,Somewhere in Time (1980),Drama|Romance
3243,Encino Man (1992),Comedy
76,Screamers (1995),Action|Sci-Fi|Thriller
45950,"Inconvenient Truth, An (2006)",Documentary
761,"Phantom, The (1996)",Action|Adventure
605,One Fine Day (1996),Drama|Romance
7502,Band of Brothers (2001),Action|Drama|War
48043,"Fountain, The (2006)",Drama|Fantasy|Romance
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
7163,Paycheck (2003),Action|Sci-Fi|Thriller
6593,Freaky Friday (2003),Children|Comedy|Fantasy
1431,Beverly Hills Ninja (1997),Action|Comedy
1611,My Own Private Idaho (1991),Drama|Romance
2279,Urban Legend (1998),Horror|Thriller
5791,Frida (2002),Drama|Romance
5110,Super Troopers (2001),Comedy|Crime|Mystery
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
2995,House on Haunted Hill (1999),Horror|Thriller
1457,Fools Rush In (1997),Comedy|Drama|Romance
4679,Uncle Buck (1989),Comedy
3307,City Lights (1931),Comedy|Drama|Romance
1189,"Thin Blue Line, The (1988)",Documentary
1273,Down by Law (1986),Comedy|Drama|Film-Noir
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
921,My Favorite Year (1982),Comedy
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
39446,Saw II (2005),Horror|Thriller
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
2401,Pale Rider (1985),Western
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
5135,Monsoon Wedding (2001),Comedy|Romance
4333,Throw Momma from the Train (1987),Comedy|Crime
2921,High Plains Drifter (1973),Western
177,Lord of Illusions (1995),Horror
2034,"Black Hole, The (1979)",Children|Sci-Fi
63876,Milk (2008),Drama
3035,Mister Roberts (1955),Comedy|Drama|War
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
1627,U Turn (1997),Crime|Drama|Mystery
2517,Christine (1983),Horror
3952,"Contender, The (2000)",Drama|Thriller
5446,Rabbit-Proof Fence (2002),Adventure|Drama
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
154,Beauty of the Day (Belle de jour) (1967),Drama
2750,Radio Days (1987),Comedy|Drama
2121,Cujo (1983),Horror|Thriller
5293,Changing Lanes (2002),Drama|Thriller
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
1833,Mercury Rising (1998),Action|Drama|Thriller
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
7139,In America (2002),Drama|Romance
2759,Dick (1999),Comedy
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
305,Ready to Wear (Pret-A-Porter) (1994),Comedy
3248,Sister Act 2: Back in the Habit (1993),Comedy
5957,Two Weeks Notice (2002),Comedy|Romance
289,Only You (1994),Comedy|Romance
448,Fearless (1993),Drama
5294,Frailty (2001),Crime|Drama|Thriller
3071,Stand and Deliver (1988),Comedy|Drama
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
8623,Roxanne (1987),Comedy|Romance
6944,Father of the Bride (1991),Comedy
548,Terminal Velocity (1994),Action|Mystery|Thriller
79091,Despicable Me (2010),Animation|Children|Comedy|Crime
3062,"Longest Day, The (1962)",Action|Drama|War
42,Dead Presidents (1995),Action|Crime|Drama
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
839,"Crow: City of Angels, The (1996)",Action|Thriller
3429,Creature Comforts (1989),Animation|Comedy
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
3998,Proof of Life (2000),Drama
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
3821,Nutty Professor II: The Klumps (2000),Comedy
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
6873,Intolerable Cruelty (2003),Comedy|Romance
6586,American Wedding (American Pie 3) (2003),Comedy
60072,Wanted (2008),Action|Thriller
2718,Drop Dead Gorgeous (1999),Comedy
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
3461,Lord of the Flies (1963),Adventure|Drama|Thriller
234,Exit to Eden (1994),Comedy
2730,Barry Lyndon (1975),Drama|Romance|War
3201,Five Easy Pieces (1970),Drama
2111,"Man with Two Brains, The (1983)",Comedy
61024,Pineapple Express (2008),Action|Comedy|Crime
2322,Soldier (1998),Action|Sci-Fi|War
248,Houseguest (1994),Comedy
8366,Saved! (2004),Comedy|Drama
4681,"War of the Roses, The (1989)",Comedy|Drama
100,City Hall (1996),Drama|Thriller
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
54995,Planet Terror (2007),Action|Horror|Sci-Fi
3685,Prizzi's Honor (1985),Comedy|Drama|Romance
97304,Argo (2012),Drama|Thriller
879,"Relic, The (1997)",Horror|Thriller
6297,Holes (2003),Adventure|Children|Comedy|Mystery
1633,Ulee's Gold (1997),Drama
4,Waiting to Exhale (1995),Comedy|Drama|Romance
2348,Sid and Nancy (1986),Drama
4974,Not Another Teen Movie (2001),Comedy
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
1963,Take the Money and Run (1969),Comedy|Crime
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
1305,"Paris, Texas (1984)",Drama|Romance
3512,Return to Me (2000),Drama|Romance
3614,Honeymoon in Vegas (1992),Comedy|Romance
5267,"Rookie, The (2002)",Drama
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
3316,Reindeer Games (2000),Action|Thriller
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
2060,BASEketball (1998),Comedy
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
1194,Cheech and Chong's Up in Smoke (1978),Comedy
259,Kiss of Death (1995),Crime|Drama|Thriller
942,Laura (1944),Crime|Film-Noir|Mystery
489,Made in America (1993),Comedy
2779,Heaven Can Wait (1978),Comedy
229,Death and the Maiden (1994),Drama|Thriller
3219,Pacific Heights (1990),Mystery|Thriller
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance
1395,Tin Men (1987),Comedy|Drama
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
4887,"One, The (2001)",Action|Sci-Fi|Thriller
41571,Memoirs of a Geisha (2005),Drama|Romance
1713,Mouse Hunt (1997),Children|Comedy
1991,Child's Play (1988),Horror|Thriller
3861,"Replacements, The (2000)",Comedy
1446,Kolya (Kolja) (1996),Comedy|Drama
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
2387,Very Bad Things (1998),Comedy|Crime
2282,Pecker (1998),Comedy|Drama
5812,Far from Heaven (2002),Drama|Romance
1226,"Quiet Man, The (1952)",Drama|Romance
423,Blown Away (1994),Action|Thriller
57,Home for the Holidays (1995),Drama
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
8340,Escape from Alcatraz (1979),Drama|Thriller
28,Persuasion (1995),Drama|Romance
2262,About Last Night... (1986),Comedy|Drama|Romance
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
332,Village of the Damned (1995),Horror|Sci-Fi
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
50068,Letters from Iwo Jima (2006),Drama|War
2247,Married to the Mob (1988),Comedy
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
991,Michael Collins (1996),Drama
2745,"Mission, The (1986)",Drama
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children
104841,Gravity (2013),Action|Sci-Fi|IMAX
1914,Smoke Signals (1998),Comedy|Drama
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
4487,Cocktail (1988),Drama|Romance
5577,Igby Goes Down (2002),Comedy|Drama
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
47629,"Queen, The (2006)",Drama
37386,Aeon Flux (2005),Action|Sci-Fi
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
55052,Atonement (2007),Drama|Romance|War
2677,Buena Vista Social Club (1999),Documentary|Musical
1615,"Edge, The (1997)",Adventure|Drama
1964,Klute (1971),Drama|Mystery
1727,"Horse Whisperer, The (1998)",Drama|Romance
4102,Eddie Murphy Raw (1987),Comedy|Documentary
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
1483,Crash (1996),Drama|Thriller
3388,Harry and the Hendersons (1987),Children|Comedy
3484,"Skulls, The (2000)",Thriller
159,Clockers (1995),Crime|Drama|Mystery
7263,Miracle (2004),Drama
5452,Look Who's Talking Now (1993),Children|Comedy|Romance
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
1760,Spice World (1997),Comedy
1480,Smilla's Sense of Snow (1997),Drama|Thriller
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller
3618,Small Time Crooks (2000),Comedy|Crime
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller
2822,Medicine Man (1992),Adventure|Romance
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
8640,King Arthur (2004),Action|Adventure|Drama|War
2360,"Celebration, The (Festen) (1998)",Drama
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2644,Dracula (1931),Horror
7151,Girl with a Pearl Earring (2003),Drama|Romance
3365,"Searchers, The (1956)",Drama|Western
55442,Persepolis (2007),Animation|Drama
3040,Meatballs (1979),Comedy
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
4889,Heist (2001),Crime|Drama
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance
44694,Volver (2006),Comedy|Drama
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
6893,"Italian Job, The (1969)",Action|Comedy|Crime
1951,Oliver! (1968),Drama|Musical
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime
3068,"Verdict, The (1982)",Drama|Mystery
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
1279,Night on Earth (1991),Comedy|Drama
6952,Gothika (2003),Horror|Thriller
358,Higher Learning (1995),Drama
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
3741,Badlands (1973),Crime|Drama|Thriller
2372,Fletch Lives (1989),Comedy
3705,Bird on a Wire (1990),Action|Comedy|Romance
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
5505,"Good Girl, The (2002)",Comedy|Drama
55280,Lars and the Real Girl (2007),Comedy|Drama
84152,Limitless (2011),Sci-Fi|Thriller
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller
2518,Night Shift (1982),Comedy
4017,Pollock (2000),Drama
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
81562,127 Hours (2010),Adventure|Drama|Thriller
2357,Central Station (Central do Brasil) (1998),Drama
1753,Half Baked (1998),Comedy
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
80489,"Town, The (2010)",Crime|Drama|Thriller
3836,Kelly's Heroes (1970),Action|Comedy|War
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
1130,"Howling, The (1980)",Horror|Mystery
4880,Life as a House (2001),Drama
2408,Cocoon: The Return (1988),Comedy|Sci-Fi
2456,"Fly II, The (1989)",Horror|Sci-Fi
3615,Dinosaur (2000),Adventure|Animation|Children
5292,Slap Shot (1977),Comedy
949,East of Eden (1955),Drama
1949,"Man for All Seasons, A (1966)",Drama
2859,Stop Making Sense (1984),Documentary|Musical
2867,Fright Night (1985),Comedy|Horror|Thriller
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance
176,Living in Oblivion (1995),Comedy
52245,Blades of Glory (2007),Comedy|Romance
7158,House of Sand and Fog (2003),Drama
782,"Fan, The (1996)",Drama|Thriller
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
2476,Heartbreak Ridge (1986),Action|War
1541,Addicted to Love (1997),Comedy|Romance
7285,Thirteen (2003),Drama
7154,Mona Lisa Smile (2003),Drama|Romance
299,Priest (1994),Drama
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror
3007,American Movie (1999),Documentary
1862,Species II (1998),Horror|Sci-Fi
4386,Cats & Dogs (2001),Children|Comedy
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
3997,Dungeons & Dragons (2000),Adventure|Fantasy
64620,Frost/Nixon (2008),Drama
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
3513,Rules of Engagement (2000),Drama|Thriller
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
53953,1408 (2007),Drama|Horror|Thriller
2971,All That Jazz (1979),Drama|Fantasy|Musical
3469,Inherit the Wind (1960),Drama
2130,Atlantic City (1980),Crime|Drama|Romance
2889,"Mystery, Alaska (1999)",Children|Comedy
73,"Misérables, Les (1995)",Drama|War
407,In the Mouth of Madness (1995),Horror|Thriller
26,Othello (1995),Drama
2875,Sommersby (1993),Drama|Mystery|Romance
2941,South Pacific (1958),Musical|Romance|War
7256,Touching the Void (2003),Adventure|Documentary
931,Spellbound (1945),Mystery|Romance|Thriller
56788,Charlie Wilson's War (2007),Comedy|Drama|War
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
2390,Little Voice (1998),Comedy
67087,"I Love You, Man (2009)",Comedy
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller
27808,Spanglish (2004),Comedy|Drama|Romance
906,Gaslight (1944),Drama|Thriller
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
2042,D2: The Mighty Ducks (1994),Children|Comedy
8907,Shark Tale (2004),Animation|Children|Comedy
3525,Bachelor Party (1984),Comedy
3675,White Christmas (1954),Comedy|Musical|Romance
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
640,Diabolique (1996),Drama|Thriller
2726,"Killing, The (1956)",Crime|Film-Noir
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
3871,Shane (1953),Drama|Western
7346,"Girl Next Door, The (2004)",Comedy|Romance
3185,Snow Falling on Cedars (1999),Drama
694,"Substitute, The (1996)",Action|Crime|Drama
1730,Kundun (1997),Drama
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
1389,Jaws 3-D (1983),Action|Horror
3483,"Road to El Dorado, The (2000)",Animation|Children
2135,Doctor Dolittle (1967),Adventure|Children|Musical
6753,Secondhand Lions (2003),Children|Comedy|Drama
6058,Final Destination 2 (2003),Horror|Thriller
